ps_partkey,value
1364915,7706295.52
374572,7706047.05
737847,7705858.86
765435,7705000.08
738362,7704991.26
424620,7702356.06
224035,7701889.20
786697,7700905.00
342900,7700468.60
462908,7700091.48
310394,7698174.14
913753,7697879.00
265390,7697662.56
662143,7697212.49
1260391,7696690.12
686498,7694451.70
1120524,7694291.25
211147,7693302.10
961010,7691340.25
913249,7691027.76
213932,7690558.74
1620062,7690038.44
439211,7689794.39
1373880,7689231.00
1516275,7688695.80
465025,7688209.25
840732,7688008.60
847135,7687874.70
1218711,7686612.33
1444233,7686353.90
1367623,7685462.70
1993168,7683928.49
586998,7683802.50
1447115,7682226.93
1135724,7681526.05
95307,7681364.60
1344160,7681302.36
966479,7681187.76
1166276,7678661.40
345678,7678477.72
1788247,7677833.28
486042,7676305.56
711104,7676193.90
769741,7676030.28
964871,7675109.02
1123146,7674180.86
766306,7673953.09
1074897,7673888.96
498754,7673367.70
1838744,7672523.04
1298040,7671174.15
40256,7668591.21
1265821,7667895.84
835982,7667555.96
337674,7665222.70
366149,7664561.10
1021893,7664352.83
1273893,7661517.00
148922,7660619.83
694854,7660614.99
296068,7660363.10
1291060,7660121.46
435534,7659795.55
649511,7658205.00
562144,7657519.65
842932,7654639.98
444605,7654123.05
264566,7653846.60
1139860,7652229.48
1095141,7651785.90
869481,7651057.05
735221,7651007.22
424543,7649853.34
1066738,7649802.99
1197579,7648889.22
49891,7648777.85
1711880,7648183.20
1286467,7648061.04
836459,7646639.78
1893790,7644897.00
1698305,7643622.28
1945506,7643299.84
235494,7642846.56
1749521,7641598.33
1165467,7641183.68
963242,7641004.51
718425,7640899.00
1737969,7640140.00
691342,7639717.12
1646325,7638921.92
1474954,7638781.92
847068,7637737.95
1519541,7637691.10
747557,7637279.14
686892,7635517.89
761858,7635493.84
1916348,7634978.38
385867,7634372.10
311856,7633557.80
1366982,7632618.63
1998695,7632169.92
971329,7631202.78
1712379,7628959.62
1069153,7628860.72
1594678,7628843.95
293694,7628517.76
110926,7628452.50
89509,7627441.15
1243052,7626739.00
1717722,7623799.05
1423514,7622230.90
1312391,7622187.83
1024755,7619740.20
292189,7616619.12
19146,7614488.99
1717442,7614010.05
36498,7613670.96
1486989,7611582.44
573986,7611475.56
398179,7610036.88
521908,7609460.10
912544,7606932.72
1795038,7605995.64
448171,7604680.09
1514711,7604610.18
573928,7604526.66
247481,7603712.55
91510,7603341.15
239309,7602971.99
769524,7601776.64
1615365,7599114.90
686237,7598539.81
314210,7598466.75
1370913,7597896.60
564486,7597801.00
1890303,7597234.63
435728,7597160.32
1045654,7596996.35
624385,7596111.12
1423867,7595741.25
1593694,7595226.98
1595012,7595123.52
216019,7594483.54
161092,7594454.40
1886028,7594449.10
1217601,7594385.14
1719338,7592307.80
1463933,7592186.25
1114308,7591948.98
1264868,7589303.90
1798378,7587819.52
99523,7587017.36
116662,7585307.00
1186237,7585301.01
636047,7583802.07
1041040,7583524.08
1136951,7583105.60
461051,7583043.00
443314,7581331.35
1995739,7581298.32
421290,7581057.81
918295,7580578.89
240438,7580443.00
396838,7580134.10
116233,7578861.16
790621,7577300.09
618646,7577157.63
440774,7576602.73
1836462,7576051.70
1236364,7575454.44
291342,7574009.52
1024434,7573202.28
1461995,7573097.70
1239272,7572805.30
685474,7571106.92
1091776,7569732.88
164659,7569010.00
1185258,7567442.16
996791,7566290.45
1489430,7565631.36
557614,7565607.72
1967091,7565568.00
1646344,7564909.44
969132,7564864.90
696704,7564631.77
493228,7563718.40
742789,7562367.12
1521295,7562362.04
1223438,7562243.45
1894148,7562176.10
695739,7562107.76
1568093,7562007.52
97579,7560431.64
1413205,7558461.76
1419878,7557778.80
1723485,7557713.54
1786454,7556704.47
1798979,7556571.59
1343671,7555785.54
260512,7553878.55
720059,7553385.60
560302,7553021.38
74919,7552525.38
11454,7552149.57
586309,7551769.19
741980,7551106.53
497855,7551017.88
764777,7549930.22
497406,7548765.84
391488,7548600.62
736962,7547788.43
1560926,7546955.29
989313,7546924.25
36398,7546666.40
1373204,7545705.60
841876,7544440.96
1989961,7544328.00
1199898,7544184.12
1142270,7543796.58
495428,7543480.42
412363,7542627.84
437624,7541985.22
413220,7541345.79
212888,7540845.30
689217,7540370.40
537071,7540245.72
815591,7539753.92
1796357,7539700.30
541277,7539360.92
1137292,7538697.81
1546846,7538448.72
1989430,7537239.02
1399785,7536633.28
88996,7536562.65
1113435,7535040.52
587375,7534784.64
1921599,7534620.00
874777,7534463.72
585403,7533527.37
1194603,7533094.32
296673,7532154.65
1111009,7531948.56
967137,7530150.39
539039,7530048.20
1487367,7528511.02
667749,7528499.20
1542391,7528230.90
1712521,7527971.28
220032,7527298.73
448983,7526629.53
794598,7525964.55
1623986,7525139.93
974472,7524727.47
393750,7523179.63
1672839,7523158.86
1118838,7522518.57
1617752,7521793.31
1295684,7521553.60
320184,7521308.02
1696923,7520977.98
1387695,7520038.40
65621,7519796.28
520178,7519635.75
274598,7519019.13
1160247,7518723.44
597628,7518600.81
815758,7518512.10
212743,7518385.20
267432,7517677.20
1443396,7516972.55
246214,7516914.10
166402,7516802.42
237841,7516442.70
12367,7513099.12
711790,7512602.24
1947113,7512261.04
1594762,7511906.00
1990413,7511832.30
1370706,7510847.52
815809,7509813.08
188474,7509302.52
1086028,7509022.85
1618501,7506770.48
736139,7506343.73
1993451,7505795.20
1793243,7505373.63
1286454,7504472.72
219870,7504251.72
40728,7503857.34
1147275,7503674.40
1838432,7503666.96
1262302,7501962.72
1411433,7501219.60
192263,7500939.60
1944351,7500428.28
1865610,7499677.80
360733,7499304.00
318738,7498530.00
299632,7498003.74
17637,7497633.28
493500,7496722.20
1143140,7496039.46
663677,7495514.40
722629,7495209.80
1472275,7494745.28
736885,7494471.00
1042104,7493721.90
922187,7492762.33
1189782,7492697.52
764409,7492113.96
499594,7492018.38
1197406,7492009.62
497020,7490936.25
1449066,7490757.30
1667332,7489879.04
171837,7489706.63
923878,7489655.32
111285,7488160.68
1091922,7487274.87
1811421,7486955.24
1748738,7485780.96
1824292,7485769.70
1041385,7485420.04
194959,7485351.53
1985736,7484243.15
111699,7484195.35
137760,7484044.40
344175,7483765.44
1489660,7482854.67
94803,7481745.02
1314377,7480744.32
1986237,7479818.10
992471,7477756.92
460495,7477383.12
1793992,7476984.90
892896,7476911.00
760390,7476277.04
1232620,7476216.55
590922,7475808.93
1396840,7475213.73
871330,7474071.99
857593,7473673.64
1440715,7472001.23
320530,7471882.11
611010,7471390.72
1292091,7470870.60
1210859,7469672.16
1439562,7467573.52
1286910,7467265.40
1444361,7467201.30
1767172,7466354.45
1822252,7465641.16
1989928,7465580.77
611958,7464470.37
1835590,7464321.54
1648861,7463767.27
236024,7463697.36
189799,7463540.33
1017866,7461467.20
892870,7460849.50
289132,7460775.84
965739,7459628.82
1063037,7459327.00
146344,7458897.45
1873034,7458517.22
262457,7457901.92
1364577,7456675.18
320438,7456512.70
1924324,7456339.60
237890,7455999.72
946196,7454859.78
567891,7454592.39
121676,7454497.05
1793672,7453575.25
1847048,7453485.57
1773361,7453328.96
1143964,7452826.70
1720246,7451824.16
697060,7451771.47
1771323,7451700.65
417930,7451596.78
1837713,7451244.48
241506,7450861.74
937199,7449124.80
736028,7449054.60
644134,7447505.52
1543702,7446330.81
1368312,7446298.88
370077,7445291.28
497815,7444951.80
920517,7444301.15
843774,7442287.98
1612089,7441514.40
1848126,7440978.20
1667062,7440704.55
111472,7440187.05
491922,7439400.80
1498952,7439248.96
1589756,7438865.73
1246655,7438155.48
319478,7437764.85
1744942,7437692.60
689749,7437312.00
172771,7437259.20
1289714,7436298.72
1412973,7435893.84
690675,7435402.26
38669,7434831.30
1713229,7433491.80
1218200,7433454.72
1348161,7432519.04
1347754,7432343.75
1095557,7431875.36
292434,7431870.90
1011927,7431011.25
1272679,7430978.10
436506,7429813.36
1287077,7429023.07
1220312,7428338.28
1216097,7427783.30
236694,7426260.84
1822292,7426129.05
67434,7425334.80
798755,7424794.86
612744,7424434.58
1293424,7424161.62
364785,7422600.57
1271643,7422598.80
1210947,7421891.04
1021316,7421564.71
498758,7420596.28
1023742,7419288.72
860263,7418664.58
323884,7417695.36
494131,7417545.36
1787599,7414806.63
18750,7412537.64
1695311,7412110.14
1667292,7410857.28
1744107,7410732.00
916094,7409889.80
440471,7409848.16
342289,7409823.93
1361996,7407093.75
1024545,7406526.06
1607613,7406413.74
935394,7406288.37
407622,7405209.26
1511138,7402139.28
1685568,7401653.00
241399,7400036.21
1293790,7399181.51
1187031,7397422.50
261017,7397102.50
1691509,7396804.75
1018571,7395860.96
564780,7394874.72
666916,7394872.38
840849,7394836.00
893076,7394170.01
1297344,7394121.32
1135752,7393127.79
1447215,7392730.96
1248220,7392302.10
60756,7391357.00
1035593,7390800.17
1495376,7387752.24
10756,7387426.02
1248004,7387087.60
840661,7386792.21
912477,7386510.88
1697920,7386508.98
1790743,7385066.16
1910485,7384328.25
1193737,7383384.96
1546625,7383310.48
1737827,7382808.15
1439243,7381479.20
1814702,7381361.02
197406,7381077.84
1097294,7381007.97
1418885,7379313.03
1438019,7378355.48
1391995,7378312.32
338774,7375036.90
1117156,7374051.52
497294,7373900.20
1292297,7373237.04
1915423,7373144.80
11498,7372953.20
435831,7372946.09
1892773,7371601.90
1012864,7370577.00
96498,7369503.96
62375,7369136.32
821852,7367133.20
1567889,7364173.35
1615846,7364073.78
1324808,7363423.62
1089799,7362549.58
1720947,7362309.50
1412760,7360765.20
1044742,7360544.87
572623,7359430.86
95428,7358336.01
1449375,7358322.20
1689799,7358209.83
572411,7356886.68
944660,7356252.12
873297,7354676.56
148390,7353556.56
1170592,7351339.68
922116,7349503.30
892800,7348824.60
1369060,7348560.30
1273713,7348338.90
146654,7347909.82
792637,7347572.73
1173980,7347125.52
441914,7346985.66
1772272,7346921.28
1970357,7346530.10
1242612,7346521.57
1747263,7345698.00
1146145,7344931.65
510382,7343710.38
1337543,7343644.08
1410797,7342980.60
1191060,7342824.04
965668,7342795.11
1571901,7341501.60
163779,7341451.04
1466305,7340680.41
35736,7340613.42
39491,7340526.72
243321,7340349.60
1266013,7339319.40
861923,7339024.00
687716,7338724.05
1922863,7338358.38
1523848,7337258.50
1123129,7336891.20
1268738,7336867.16
1671324,7336541.67
1448646,7335230.54
1346678,7334815.95
1195863,7334745.95
1396167,7334450.00
468923,7333262.04
371987,7332569.50
557617,7332432.45
1915843,7331674.00
387468,7331582.64
424469,7330827.50
1240854,7329393.28
163412,7328696.00
71884,7328487.42
997747,7328321.80
1672714,7327861.62
941758,7327238.91
1465417,7326754.53
1973439,7326417.54
1461943,7324087.75
886042,7323803.84
273534,7323664.14
1724558,7322671.20
1738913,7321222.48
274032,7320781.64
921849,7320692.28
1098179,7320336.24
1016892,7320178.40
1994489,7320113.28
690530,7318970.12
1566715,7317664.83
612412,7316073.68
1649543,7314153.45
911210,7313983.46
442255,7313784.37
1995104,7313429.25
1995593,7313424.30
1891868,7312857.50
615280,7312842.68
1613426,7312754.84
1043208,7312160.00
997297,7311153.10
1737103,7310990.93
1664490,7310547.42
1974320,7310445.30
794920,7310432.43
1485307,7310046.77
1214470,7309985.56
560621,7309276.56
1649449,7308815.58
1507608,7308565.36
1270727,7308087.66
86697,7308049.20
941878,7307719.04
813450,7307639.72
148021,7307479.48
1312275,7307323.10
1821014,7306858.30
220597,7306116.60
1645586,7304838.45
936301,7304468.57
167145,7304466.96
448370,7303130.90
766978,7301822.66
1461384,7301694.65
1166460,7299913.53
1389993,7299717.48
1239247,7297738.98
1236490,7297390.17
822461,7296882.56
1121851,7296655.20
1568732,7296019.64
1824568,7295312.60
568755,7294930.68
491896,7293797.80
1535469,7293295.64
1692297,7292710.26
1565907,7291567.32
1862551,7291027.80
1939378,7289687.17
1166882,7289169.42
1394578,7289133.42
520209,7288911.36
43130,7288738.05
543595,7287844.50
548546,7286930.84
1347380,7286346.86
640262,7285592.73
887061,7284921.80
498674,7284225.84
219712,7284079.14
717752,7283152.24
523459,7282932.05
124031,7282759.68
1017116,7282102.52
316462,7281128.25
1790479,7281123.48
722751,7280674.32
740048,7279668.80
1897579,7279602.03
1107618,7279525.50
722558,7279244.09
1949820,7278831.92
32623,7278818.56
1593750,7278377.28
1198662,7277970.00
1740841,7277036.08
1615680,7276617.68
1787571,7275061.53
1244117,7274525.72
1941162,7274267.19
596463,7274196.75
1010466,7273773.00
1541866,7272502.00
518601,7271706.00
843163,7271414.78
839325,7271165.20
1543909,7270961.59
517248,7270919.04
1739287,7270904.80
570552,7270312.95
872398,7270045.96
1039157,7269965.94
1212971,7269105.36
1624753,7268877.00
1197367,7268255.82
340722,7266761.23
1695107,7265572.30
365059,7265310.00
199691,7264790.79
1864323,7264333.00
974337,7264265.76
915623,7263824.82
210490,7263138.74
1990773,7262368.56
313223,7261946.55
1038918,7261928.94
342255,7260932.80
842245,7260822.36
322407,7259981.16
1885499,7259952.16
1685307,7259867.68
1661167,7259808.00
1691975,7259405.85
1548879,7259360.40
1536123,7259142.24
1061947,7258533.66
1685839,7258152.87
1798924,7257984.00
1815357,7256433.60
644908,7255658.48
624016,7253851.20
1938430,7253364.30
20739,7252771.52
472567,7251281.44
1899785,7250304.49
1942832,7248067.33
1716268,7246095.60
247210,7245697.19
397084,7245556.90
266119,7244803.75
366400,7244487.77
1548606,7243766.64
222809,7242834.60
1489993,7242735.36
115418,7242696.79
1938958,7242291.03
539717,7242130.06
1860728,7241492.38
245680,7239067.38
1339701,7238408.58
217286,7238236.16
1622241,7237607.47
1261964,7237091.84
662743,7236949.77
1195110,7236372.32
1294073,7235908.50
868597,7233609.60
1560721,7233074.32
89430,7231391.39
87077,7230335.26
1447032,7228985.73
1736433,7228550.44
1387859,7227971.52
1336452,7227528.39
1690743,7227349.22
1093446,7227058.02
1514367,7225875.36
212715,7224488.04
932617,7224087.64
207618,7223831.10
1771259,7223399.47
1915564,7222743.36
648524,7222156.20
687459,7221942.24
663551,7221428.23
236468,7220869.70
1395193,7220468.97
1444372,7218318.00
286319,7218134.40
1886478,7217974.80
744517,7217840.52
1191510,7215992.28
1169175,7215917.02
1746268,7214739.90
1842868,7214189.40
39961,7214066.56
112595,7213892.40
1147221,7213156.50
120221,7212806.64
336231,7212039.38
1215592,7210880.17
1360733,7210390.16
1561916,7207634.91
596111,7207196.59
268869,7205900.00
1799481,7205784.03
1322776,7204385.10
561697,7203844.55
272728,7202087.40
1036097,7201323.23
496376,7200988.20
1368102,7199873.20
1472350,7199259.48
1673171,7197802.55
1710797,7197300.76
1197384,7196458.96
1299644,7195632.54
1937373,7194731.77
532623,7193670.75
1618530,7193209.50
1371289,7192854.32
1274327,7192210.40
1442096,7191840.96
1237229,7191651.94
611457,7190769.40
472624,7190579.16
713759,7189201.80
1098052,7188354.80
441312,7188208.80
1060282,7187710.32
1418763,7187690.60
1368794,7186106.97
1088056,7185744.46
1543421,7185593.66
1794389,7185419.45
1466222,7184896.99
473975,7184184.00
1420334,7183537.60
1273175,7183431.60
1387191,7183254.00
773451,7182605.58
1460511,7181934.64
712168,7181564.20
1746701,7180417.24
1520096,7177352.22
173216,7177344.17
1237725,7177143.75
461315,7176392.52
1635946,7176211.30
642459,7176121.05
1810488,7175789.28
1365465,7175122.36
1597780,7174788.80
1813884,7174556.64
514117,7174001.36
618538,7173427.20
1612703,7172435.34
1471491,7170748.64
1760395,7170033.08
861490,7169467.20
321695,7169136.88
921673,7168249.92
424333,7168049.31
1068673,7168037.88
1899345,7167829.90
1036436,7167554.82
891471,7167129.84
698447,7166683.72
1987009,7166527.92
1622351,7165919.02
319154,7165287.36
1439388,7163731.54
1696656,7163256.24
1219495,7163108.55
1990846,7162933.08
590875,7160713.83
1639264,7159158.60
798754,7155610.80
1920627,7155460.48
682620,7155066.27
1413954,7154772.48
787882,7154559.95
1024828,7154272.00
92796,7153512.56
143662,7153312.20
644169,7153094.40
1424565,7151670.54
822723,7151567.20
1961891,7150656.00
1147793,7150459.68
1871820,7149988.80
240474,7148809.78
540772,7148212.50
1666220,7147986.09
912164,7146025.50
168577,7145871.85
740284,7145830.50
496656,7144352.00
1616458,7143355.38
211111,7142851.38
287253,7142284.50
1921827,7141087.45
1694389,7140691.30
142293,7139669.13
1121883,7139613.60
772236,7139087.28
1810217,7138752.75
894186,7138568.88
1849871,7137205.46
1711258,7135412.36
861229,7135111.48
798244,7133944.32
421125,7133856.54
461372,7133755.95
1587514,7133580.63
1323940,7133518.08
87240,7133448.42
122577,7133252.04
989296,7132862.88
1589749,7132364.40
861803,7131367.50
641301,7131360.00
398187,7130714.60
1120074,7129022.42
1015362,7128439.56
1993605,7128238.71
493927,7127176.32
889364,7126453.62
296656,7125795.72
1196068,7125477.52
791236,7124869.08
214506,7124007.86
1544370,7122197.50
1371333,7121951.86
1748859,7120681.00
596390,7120457.48
920023,7120366.36
1587762,7120158.08
446210,7117777.53
365779,7117353.75
1838511,7116784.40
115300,7116500.16
1874815,7116061.44
137751,7115920.00
287753,7115711.73
1487468,7115534.25
1599847,7115354.08
1239725,7115322.74
240476,7115082.24
389341,7114464.12
598052,7113704.22
1118639,7113623.68
822320,7111828.06
442413,7111789.65
1468778,7111605.25
444951,7111404.95
712741,7111346.40
937063,7111274.00
1247375,7107261.51
374641,7106771.84
18021,7104456.54
893005,7104345.40
462057,7103658.36
1987695,7102913.45
1338970,7102087.30
1372727,7101860.48
1074625,7100554.12
1370605,7099984.35
716131,7099696.96
386117,7098612.48
524678,7098533.94
1591892,7097444.73
1437571,7097301.27
320098,7096039.98
174631,7095690.00
1847270,7094800.74
1722671,7094743.02
1898052,7094640.80
1069793,7093006.56
686319,7092636.75
612281,7092419.84
692110,7091776.38
1619483,7091406.00
567899,7091104.41
835498,7090871.19
1218769,7090704.81
1494976,7089429.00
173978,7089234.36
1494050,7088691.83
136768,7088492.00
1292189,7087184.49
414336,7087125.76
693605,7086466.37
1287081,7085775.39
117294,7085083.26
371823,7084991.76
1137839,7083671.58
737735,7083155.75
338274,7081984.78
1142471,7081459.99
597143,7081288.38
1986697,7080584.40
589219,7080286.22
123241,7080013.13
340620,7079773.62
1324002,7079308.64
20107,7079238.60
1342408,7079155.89
710237,7078458.42
768236,7078417.20
837414,7078104.18
1721116,7077477.12
